CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
14643,169,2,693.81,2,3,3,233
12410,308,2,693.33,1,3,3,133
13601,44,2,693.32,3,3,3,333
14111,13,4,692.85,4,4,3,443
17198,23,3,692.22,4,3,3,433
17733,38,2,692.19,3,3,3,333
14880,76,3,690.59,2,3,3,233
16212,18,2,690.34,4,3,3,433
17796,39,4,690.0,3,4,3,343
18085,329,2,689.95,1,3,3,133
13023,63,2,689.9,3,3,3,333
15181,65,3,689.48,3,3,3,333
17502,8,4,689.1,5,4,3,543
13799,116,2,688.86,2,3,3,233
16642,4,2,688.33,5,3,3,533
18196,94,2,686.63,2,3,3,233
12658,18,1,686.05,4,2,3,423
15038,58,6,685.74,3,5,3,353
16122,72,4,684.42,2,4,3,243
15669,39,4,684.34,3,4,3,343
17874,184,6,683.46,1,5,3,153
14222,176,1,683.17,2,2,3,223
15582,24,3,682.91,4,3,3,433
17341,156,3,682.29,2,3,3,233
18135,28,5,681.91,4,4,3,443
17397,21,2,681.41,4,3,3,433
12478,3,1,680.99,5,2,3,523
18082,25,1,680.84,4,2,3,423
13524,40,5,680.18,3,4,3,343
16872,76,3,680.02,2,3,3,233
15322,85,1,679.68,2,2,3,223
13430,18,2,679.45,4,3,3,433
14788,6,2,679.44,5,3,3,533
13925,92,4,678.25,2,4,3,243
13548,95,2,678.16,2,3,3,233
13388,130,2,677.1,2,3,3,233
13040,8,2,676.99,5,3,3,533
16377,266,1,676.2,1,2,3,123
15626,74,2,675.8,2,3,3,233
17462,59,2,675.69,3,3,3,333
15574,177,4,675.64,2,4,3,243
18156,12,2,675.64,4,3,3,433
12942,130,3,675.6,2,3,3,233
13607,39,1,675.51,3,2,3,323
13325,81,1,675.3,2,2,3,223
17994,121,4,674.89,2,4,3,243
13838,5,4,674.82,5,4,3,543
13355,121,1,674.7,2,2,3,223
13464,57,1,674.68,3,2,3,323
17749,177,2,674.52,2,3,3,233
13951,175,3,674.45,2,3,3,233
14504,46,4,673.26,3,4,3,343
13258,11,3,672.83,5,3,3,533
14628,90,2,671.96,2,3,3,233
12838,33,2,671.95,3,3,3,333
12638,32,1,671.69,3,2,3,323
12418,112,1,668.58,2,2,3,223
14342,20,4,668.56,4,4,3,443
13741,71,3,668.43,2,3,3,233
16268,70,2,667.65,3,3,3,333
15969,2,3,666.1,5,3,3,533
17105,158,2,665.78,2,3,3,233
13963,307,4,664.54,1,4,3,143
17883,2,4,664.34,5,4,3,543
16208,44,2,664.26,3,3,3,333
13596,5,2,664.11,5,3,3,533
15643,191,3,664.0,1,3,3,133
14720,5,3,663.81,5,3,3,533
13240,95,4,663.65,2,4,3,243
16573,84,2,663.61,2,3,3,233
16774,67,4,661.52,3,4,3,343
13028,22,2,661.32,4,3,3,433
14603,274,1,660.0,1,2,3,123
15492,27,2,659.46,4,3,3,433
13759,32,2,659.41,3,3,3,333
16357,32,3,658.88,3,3,3,333
14150,35,2,658.64,3,3,3,333
16696,134,4,657.9,2,4,3,243
14818,73,3,657.8,2,3,3,233
17459,42,2,657.3,3,3,3,333
15677,48,1,657.23,3,2,3,323
17321,7,2,657.16,5,3,3,533
16157,15,3,656.69,4,3,3,433
13049,63,2,656.68,3,3,3,333
16708,45,1,656.63,3,2,3,323
17299,11,4,656.61,5,4,3,543
16127,38,1,656.25,3,2,3,323
14894,84,1,655.75,2,2,3,223
14725,24,1,655.58,4,2,3,423
16444,45,4,654.67,3,4,3,343
14651,66,2,653.75,3,3,3,333
17398,114,3,653.38,2,3,3,233
18151,134,2,653.35,2,3,3,233
13496,10,2,653.33,5,3,3,533
18121,148,2,653.3,2,3,3,233
15205,84,2,653.24,2,3,3,233
15031,3,4,653.19,5,4,3,543
14548,150,2,652.8,2,3,3,233
17523,10,4,652.74,5,4,3,543
16056,44,1,650.75,3,2,3,323
15571,11,4,650.43,5,4,3,543
16969,38,3,650.41,3,3,3,333
17779,20,3,650.32,4,3,3,433
14034,21,3,648.89,4,3,3,433
16495,2,3,648.26,5,3,3,533
17777,24,3,647.56,4,3,3,433
17373,39,4,646.92,3,4,3,343
16014,37,3,646.83,3,3,3,333
16734,51,3,646.76,3,3,3,333
12589,28,2,646.68,4,3,3,433
14044,26,4,646.42,4,4,3,443
15651,36,3,646.3,3,3,3,333
14855,118,2,645.65,2,3,3,233
12719,4,2,644.95,5,3,3,533
17312,138,3,644.3,2,3,3,233
14451,59,2,643.9,3,3,3,333
16383,74,2,643.76,2,3,3,233
14020,16,2,642.8,4,3,3,433
13034,54,2,642.77,3,3,3,333
15384,169,2,642.41,2,3,3,233
17545,42,3,642.32,3,3,3,333
17046,156,1,642.02,2,2,3,223
15297,9,3,641.94,5,3,3,533
18218,210,2,641.92,1,3,3,133
12365,290,2,641.38,1,3,3,133
12624,105,2,641.13,2,3,3,233
13417,4,2,640.83,5,3,3,533
13318,0,3,640.76,5,3,3,533
12631,56,1,640.5,3,2,3,323
14301,116,1,640.14,2,2,3,223
15648,203,2,639.5,1,3,3,133
17515,30,4,639.02,4,4,3,443
18160,56,2,638.06,3,3,3,333
14754,44,2,638.05,3,3,3,333
14128,60,2,637.5,3,3,3,333
14481,164,2,636.51,2,3,3,233
14664,19,2,636.24,4,3,3,433
15829,98,2,636.14,2,3,3,233
15773,5,1,635.68,5,2,3,523
14000,210,1,635.66,1,2,3,123
16139,18,3,635.41,4,3,3,433
13892,26,4,632.97,4,4,3,443
14220,246,2,632.4,1,3,3,133
16306,213,6,632.27,1,5,3,153
18183,226,2,632.07,1,3,3,133
13822,5,2,632.0,5,3,3,533
14021,154,3,631.9,2,3,3,233
15244,64,2,631.57,3,3,3,333
17985,21,1,631.35,4,2,3,423
13539,85,3,631.34,2,3,3,233
16418,44,3,631.12,3,3,3,333
17990,236,3,630.84,1,3,3,133
13046,30,2,629.31,4,3,3,433
13525,14,2,628.78,4,3,3,433
14687,106,1,628.38,2,2,3,223
13518,85,1,627.16,2,2,3,223
15028,7,4,627.13,5,4,3,543
15402,148,2,626.77,2,3,3,233
14036,284,1,626.65,1,2,3,123
12577,34,3,626.6,3,3,3,333
13914,11,2,626.45,5,3,3,533
16469,23,4,625.42,4,4,3,443
16750,44,5,623.93,3,4,3,343
12649,106,3,623.51,2,3,3,233
15147,239,1,623.5,1,2,3,123
13368,256,2,623.4,1,3,3,133
16431,212,3,623.28,1,3,3,133
15258,168,2,623.16,2,3,3,233
17499,289,1,622.88,1,2,3,123
15182,153,2,622.85,2,3,3,233
17460,93,6,622.43,2,5,3,253
15768,115,3,621.83,2,3,3,233
18217,28,2,621.75,4,3,3,433
16915,8,6,621.68,5,4,3,543
17640,86,1,621.66,2,2,3,223
14152,74,2,621.29,2,3,3,233
13402,126,2,621.23,2,3,3,233
13546,11,3,621.09,5,3,3,533
16141,87,1,620.4,2,2,3,223
12667,57,1,620.13,3,2,3,323
13493,274,2,618.63,1,3,3,133
16613,69,1,618.59,3,2,3,323
13145,39,4,618.52,3,4,3,343
12596,50,2,618.27,3,3,3,333
13301,103,4,618.09,2,4,3,243
16134,21,2,618.09,4,3,3,433
14593,21,3,617.15,4,3,3,433
14377,190,2,617.05,1,3,3,133
16311,17,2,616.26,4,3,3,433
14905,157,2,616.15,2,3,3,233
14382,25,1,615.49,4,2,3,423
15275,37,1,615.14,3,2,3,323
16566,14,5,614.66,4,4,3,443
16116,211,1,612.78,1,2,3,123
18022,35,1,612.72,3,2,3,323
12513,112,1,612.29,2,2,3,223
18149,50,3,612.08,3,3,3,333
15232,112,2,612.06,2,3,3,233
15645,18,1,612.01,4,2,3,423
16109,218,2,611.88,1,3,3,133
16763,198,1,611.85,1,2,3,123
13731,218,2,610.59,1,3,3,133
12673,4,2,610.52,5,3,3,533
15795,149,1,610.01,2,2,3,223
14636,35,2,609.85,3,3,3,333
13357,256,1,609.4,1,2,3,123
16442,1,3,609.3,5,3,3,533
13933,108,2,608.79,2,3,3,233
12933,23,3,607.53,4,3,3,433
17119,2,2,606.91,5,3,3,533
16718,368,1,606.05,1,2,3,123
17849,217,4,605.8,1,4,3,143
14133,129,3,605.64,2,3,3,233
17507,261,2,605.58,1,3,3,133
13233,73,2,605.12,2,3,3,233
14323,114,2,605.06,2,3,3,233
17664,18,2,604.64,4,3,3,433
12944,35,2,604.51,3,3,3,333
16732,31,1,603.75,4,2,3,423
12707,291,1,603.42,1,2,3,123
16022,259,1,602.63,1,2,3,123
15366,74,2,602.51,2,3,3,233
12654,10,5,601.98,5,4,3,543
14609,71,4,601.56,2,4,3,243
16654,140,4,601.27,2,4,3,243
12420,63,1,600.39,3,2,3,323
18211,25,5,600.07,4,4,3,443
12872,326,2,599.97,1,3,3,133
12521,142,1,599.68,2,2,3,223
12556,49,2,599.56,3,3,3,333
14710,13,4,599.48,4,4,3,443
17420,49,3,598.83,3,3,3,333
15720,23,1,598.73,4,2,3,423
13311,3,2,598.57,5,3,3,533
16298,22,3,598.2,4,3,3,433
14108,30,2,597.91,4,3,3,433
14645,156,2,597.09,2,3,3,233
15381,213,2,596.85,1,3,3,133
14675,15,1,596.36,4,2,3,423
14467,17,4,596.26,4,4,3,443
18246,23,2,596.1,4,3,3,433
14965,95,2,596.09,2,3,3,233
13888,119,2,595.67,2,3,3,233
17658,25,2,595.42,4,3,3,433
14284,30,2,595.25,4,3,3,433
13558,5,4,594.52,5,4,3,543
16788,122,2,594.39,2,3,3,233
16325,46,3,594.24,3,3,3,333
13959,78,3,594.04,2,3,3,233
15442,248,1,594.0,1,2,3,123
12917,127,1,594.0,2,2,3,223
16535,4,1,593.75,5,2,3,523
18232,81,4,592.97,2,4,3,243
16203,58,4,592.9,3,4,3,343
14692,136,4,591.55,2,4,3,243
15573,31,2,591.19,4,3,3,433
13276,63,2,590.93,3,3,3,333
13270,365,1,590.0,1,2,3,123
13452,258,2,590.0,1,3,3,133
14882,26,2,589.7,4,3,3,433
16838,196,2,588.85,1,3,3,133
14338,160,2,588.22,2,3,3,233
15624,116,4,588.13,2,4,3,243
17351,35,3,587.15,3,3,3,333
17890,322,2,586.89,1,3,3,133
12384,28,2,585.27,4,3,3,433
13243,202,1,585.12,1,2,3,123
15222,318,1,585.0,1,2,3,123
16384,89,2,584.5,2,3,3,233
16072,287,1,584.32,1,2,3,123
14023,6,2,584.07,5,3,3,533
13557,27,2,584.06,4,3,3,433
15762,64,2,583.75,3,3,3,333
17014,7,3,583.43,5,3,3,533
12426,194,1,582.73,1,2,3,123
13427,18,3,582.6,4,3,3,433
12695,6,4,582.1,5,4,3,543
17259,147,2,581.23,2,3,3,233
18095,312,2,580.05,1,3,3,133
17142,238,1,579.0,1,2,3,123
13292,38,2,578.94,3,3,3,333
17540,24,2,578.9,4,3,3,433
16005,11,4,578.71,5,4,3,543
14529,59,3,578.61,3,3,3,333
12601,189,5,577.06,1,4,3,143
14176,296,4,576.9,1,4,3,143
16723,90,2,576.4,2,3,3,233
15830,37,1,576.0,3,2,3,323
15550,3,4,575.63,5,4,3,543
13487,57,3,575.4,3,3,3,333
14400,148,1,574.7,2,2,3,223
18123,23,2,574.44,4,3,3,433
15339,65,2,574.07,3,3,3,333
15303,289,1,574.02,1,2,3,123
12879,44,3,573.22,3,3,3,333
13379,25,3,572.56,4,3,3,433
13405,73,3,572.45,2,3,3,233
12816,95,2,572.2,2,3,3,233
13816,23,2,571.67,4,3,3,433
17616,173,3,571.2,2,3,3,233
15821,43,2,570.96,3,3,3,333
15315,63,2,570.5,3,3,3,333
13939,22,3,568.55,4,3,3,433
17360,16,3,568.24,4,3,3,433
13321,71,2,567.36,2,3,3,233
16667,67,2,567.18,3,3,3,333
18150,31,3,566.58,4,3,3,433
16278,99,1,566.38,2,2,3,223
16345,43,1,565.46,3,2,3,323
13894,23,3,564.62,4,3,3,433
15344,0,3,563.94,5,3,3,533
16933,0,2,563.23,5,3,3,533
14753,86,1,563.15,2,2,3,223
17970,210,1,562.79,1,2,3,123
14167,38,4,562.59,3,4,3,343
12414,216,3,562.41,1,3,3,133
16916,23,2,562.41,4,3,3,433
12559,310,2,561.71,1,3,3,133
13946,78,3,561.57,2,3,3,233
15655,242,1,560.67,1,2,3,123
13044,290,1,560.47,1,2,3,123
14273,50,4,559.97,3,4,3,343
16275,196,1,559.87,1,2,3,123
15415,312,1,559.61,1,2,3,123
16906,81,4,559.59,2,4,3,243
12866,282,1,559.12,1,2,3,123
17503,2,2,558.96,5,3,3,533
12987,73,2,558.7,2,3,3,233
13800,309,1,558.32,1,2,3,123
14592,34,3,557.94,3,3,3,333
13260,60,1,557.62,3,2,3,323
17955,198,4,557.3,1,4,3,143
16385,59,3,554.86,3,3,3,333
17864,12,3,554.85,5,3,3,533
14891,147,2,554.38,2,3,3,233
14618,8,3,553.44,5,3,3,533
15068,45,2,553.36,3,3,3,333
12363,109,2,552.0,2,3,3,233
17674,73,2,551.04,2,3,3,233
17291,307,1,550.8,1,2,3,123
17235,24,2,550.06,4,3,3,433
17265,138,2,550.01,2,3,3,233
12390,79,1,549.84,2,2,3,223
14177,85,4,549.46,2,4,3,243
16536,109,1,548.12,2,2,3,223
16031,91,2,547.9,2,3,3,233
14474,45,1,547.66,3,2,3,323
16811,4,2,547.07,5,3,3,533
17637,30,2,547.06,4,3,3,433
16211,88,1,547.02,2,2,3,223
17295,28,3,547.0,4,3,3,433
17520,53,1,546.81,3,2,3,323
14805,14,4,546.4,4,4,3,443
14997,45,3,546.2,3,3,3,333
17806,10,1,546.04,5,2,3,523
12793,334,2,545.48,1,3,3,133
16475,87,4,544.3,2,4,3,243
13617,39,3,544.18,3,3,3,333
13390,74,1,544.08,2,2,3,223
16927,115,3,543.05,2,3,3,233
13278,40,1,542.73,3,2,3,323
16230,189,2,542.03,1,3,3,133
17897,172,3,541.81,2,3,3,233
17447,39,2,541.53,3,3,3,333
17557,13,3,541.46,4,3,3,433
13874,357,1,540.45,1,2,3,123
12743,133,2,540.13,2,3,3,233
13812,41,3,539.0,3,3,3,333
14496,311,2,538.81,1,3,3,133
15469,49,2,538.55,3,3,3,333
15539,6,1,538.46,5,2,3,523
14539,15,2,537.48,4,3,3,433
16206,54,4,537.06,3,4,3,343
15043,30,1,537.0,4,2,3,423
16804,22,3,536.99,4,3,3,433
16233,70,3,536.68,3,3,3,333
16142,249,1,535.34,1,2,3,123
13000,106,3,534.85,2,3,3,233
13385,329,1,534.57,1,2,3,123
16340,106,1,534.31,2,2,3,223
17443,219,1,534.24,1,2,3,123
13434,73,2,534.24,2,3,3,233
13217,121,3,533.98,2,3,3,233
17062,313,4,533.33,1,4,3,143
15433,213,2,533.3,1,3,3,133
15825,171,1,532.94,2,2,3,223
12784,8,2,532.82,5,3,3,533
16706,36,3,531.35,3,3,3,333
14265,108,2,530.18,2,3,3,233
18159,300,1,530.15,1,2,3,123
14002,133,2,529.73,2,3,3,233
14463,97,3,529.62,2,3,3,233
16185,16,2,529.41,4,3,3,433
18043,24,3,529.29,4,3,3,433
15452,29,3,528.48,4,3,3,433
17631,1,3,528.33,5,3,3,533
16602,35,1,528.08,3,2,3,323
15756,60,4,528.01,3,4,3,343
12479,10,1,527.2,5,2,3,523
17623,32,1,527.05,3,2,3,323
15919,19,2,525.69,4,3,3,433
17429,127,3,524.92,2,3,3,233
15467,8,3,524.88,5,3,3,533
13721,35,1,524.14,3,2,3,323
17329,13,2,523.11,4,3,3,433
18017,80,3,523.0,2,3,3,233
17712,44,1,522.91,3,2,3,323
12863,51,1,521.2,3,2,3,323
15149,133,1,520.8,2,2,3,223
17345,14,4,519.69,4,4,3,443
14873,209,1,519.68,1,2,3,123
12571,39,2,519.61,3,3,3,333
13643,30,3,519.44,4,3,3,433
16955,184,4,518.67,1,4,3,143
16650,71,1,518.42,2,2,3,223
15030,71,2,518.28,2,3,3,233
18252,50,2,518.27,3,3,3,333
16892,0,5,518.19,5,4,3,543
16135,262,1,517.55,1,2,3,123
17454,191,4,517.53,1,4,3,143
18205,35,2,517.36,3,3,3,333
13043,272,1,516.42,1,2,3,123
15882,198,4,516.36,1,4,3,143
15809,35,5,515.77,3,4,3,343
12811,260,3,514.85,1,3,3,133
15246,237,2,514.15,1,3,3,133
13005,173,2,513.7,2,3,3,233
17513,71,1,513.2,2,2,3,223
17290,3,2,513.01,5,3,3,533
17805,73,1,512.31,2,2,3,223
17480,77,1,511.82,2,2,3,223
15891,226,1,511.68,1,2,3,123
12582,238,2,511.36,1,3,3,133
14851,22,2,511.35,4,3,3,433
16561,5,2,511.12,5,3,3,533
15406,30,2,510.71,4,3,3,433
12436,99,1,509.01,2,2,3,223
17391,163,2,508.8,2,3,3,233
15417,84,1,508.8,2,2,3,223
14317,64,1,508.58,3,2,3,323
17958,116,1,508.46,2,2,3,223
17415,79,1,507.84,2,2,3,223
14158,39,1,507.66,3,2,3,323
14820,20,4,507.29,4,4,3,443
16960,38,3,507.05,3,3,3,333
13885,188,2,506.8,1,3,3,133
16614,182,1,506.19,1,2,3,123
12988,291,1,505.82,1,2,3,123
14014,76,1,505.18,2,2,3,223
15081,21,5,504.8,4,4,3,443
12991,22,2,503.76,4,3,3,433
17630,169,2,503.6,2,3,3,233
15535,172,4,502.9,2,4,3,243
16863,30,2,502.8,4,3,3,433
13865,57,4,501.56,3,4,3,343
15881,311,5,501.39,1,4,3,143
14871,2,4,501.28,5,4,3,543
13116,137,1,501.14,2,2,3,223
13247,17,4,501.12,4,4,3,443
16898,25,3,501.03,4,3,3,433
16616,14,2,500.42,4,3,3,433
15389,171,1,500.0,2,2,3,223
14077,40,5,499.42,3,4,3,343
15193,60,1,499.32,3,2,3,323
14681,70,3,498.95,3,3,3,333
16488,32,3,498.8,3,3,3,333
15142,45,1,498.74,3,2,3,323
17053,130,1,498.48,2,2,3,223
17298,100,2,498.42,2,3,3,233
16820,95,1,497.61,2,2,3,223
17495,7,2,497.56,5,3,3,533
15300,63,1,496.44,3,2,3,323
15018,38,3,496.21,3,3,3,333
12904,17,2,496.06,4,3,3,433
17374,218,2,495.77,1,3,3,133
15448,312,1,494.64,1,2,3,123
16352,17,2,494.44,4,3,3,433
17333,85,1,494.25,2,2,3,223
12763,137,2,494.08,2,3,3,233
14270,331,1,492.65,1,2,3,123
13732,27,1,491.86,4,2,3,423
14236,80,2,490.86,2,3,3,233
15000,47,1,490.52,3,2,3,323
15877,1,2,490.33,5,3,3,533
14416,21,2,490.22,4,3,3,433
18074,373,1,489.6,1,2,3,123
12809,177,1,489.31,2,2,3,223
17361,48,3,488.2,3,3,3,333
14396,64,2,487.99,3,3,3,333
15165,372,1,487.75,1,2,3,123
16643,245,1,487.51,1,2,2,122
13338,157,1,487.02,2,2,2,222
13675,150,2,486.82,2,3,2,232
17453,17,2,486.72,4,3,2,432
15287,21,2,486.69,4,3,2,432
13153,5,1,486.22,5,2,2,522
12639,238,1,486.1,1,2,2,122
15109,245,1,484.95,1,2,2,122
16999,22,2,484.82,4,3,2,432
16518,60,2,484.32,3,3,2,332
13531,204,2,483.8,1,3,2,132
14958,146,3,483.73,2,3,2,232
12808,36,3,483.65,3,3,2,332
14147,77,2,483.4,2,3,2,232
14450,180,3,483.25,1,3,2,132
16603,74,2,482.47,2,3,2,232
17950,71,3,482.2,2,3,2,232
12504,17,2,482.05,4,3,2,432
18216,30,1,481.75,4,2,2,422
13176,45,1,481.49,3,2,2,322
14130,318,1,480.91,1,2,2,122
15091,67,1,480.71,3,2,2,322
15006,50,1,480.38,3,2,2,322
17555,19,2,480.31,4,3,2,432
16368,1,2,479.91,5,3,2,532
16812,360,1,479.35,1,2,2,122
16008,23,3,478.78,4,3,2,432
15589,255,3,478.53,1,3,2,132
16768,47,3,478.09,3,3,2,332
12644,129,1,477.91,2,2,2,222
16693,68,2,477.86,3,3,2,332
13092,70,5,477.83,3,4,2,342
14320,206,2,477.79,1,3,2,132
12447,242,1,476.49,1,2,2,122
18176,357,1,476.35,1,2,2,122
15507,171,1,475.86,2,2,2,222
14853,23,2,475.8,4,3,2,432
14497,308,1,475.37,1,2,2,122
15780,183,3,475.28,1,3,2,132
14013,109,3,473.02,2,3,2,232
16038,7,3,471.78,5,3,2,532
15721,11,1,471.4,5,2,2,522
13066,23,2,470.8,4,3,2,432
15963,19,2,470.76,4,3,2,432
14431,302,1,470.36,1,2,2,122
15026,79,3,469.0,2,3,2,232
15557,28,1,468.91,4,2,2,422
14896,204,2,468.77,1,3,2,132
13171,21,3,468.41,4,3,2,432
14029,62,2,467.66,3,3,2,332
15468,50,2,467.51,3,3,2,332
13579,14,2,467.04,4,3,2,432
16374,65,2,466.73,3,3,2,332
14205,16,2,466.7,4,3,2,432
16504,24,1,465.88,4,2,2,422
13248,124,2,465.68,2,3,2,232
16742,46,1,464.9,3,2,2,322
13928,10,4,464.57,5,4,2,542
16586,248,1,463.95,1,2,2,122
15349,157,2,463.91,2,3,2,232
14967,49,1,463.8,3,2,2,322
12787,9,3,463.66,5,3,2,532
17418,41,2,463.46,3,3,2,332
14489,206,1,463.38,1,2,2,122
17964,31,2,463.21,4,3,2,432
12945,287,1,462.95,1,2,2,122
14331,123,2,462.66,2,3,2,232
14470,11,2,461.19,5,3,2,532
16824,15,2,460.64,4,3,2,432
16805,173,2,460.59,2,3,2,232
12491,38,1,460.4,3,2,2,322
12355,213,1,459.4,1,2,2,122
16589,70,3,459.24,3,3,2,332
17880,364,1,458.92,1,2,2,122
15754,50,3,458.57,3,3,2,332
13506,315,2,458.52,1,3,2,132
15092,214,2,457.81,1,3,2,132
15121,49,2,457.72,3,3,2,332
12375,10,2,457.5,5,3,2,532
13398,191,1,457.34,1,2,2,122
12564,260,1,456.9,1,2,2,122
12999,195,3,455.88,1,3,2,132
14513,100,3,455.59,2,3,2,232
15585,176,1,455.3,2,2,2,222
16529,189,1,455.25,1,2,2,122
14335,15,2,454.86,4,3,2,432
15471,1,1,454.48,5,2,2,522
13485,232,1,454.24,1,2,2,122
17140,246,1,454.12,1,2,2,122
15475,76,1,454.11,2,2,2,222
17564,23,3,454.01,4,3,2,432
18158,8,2,453.4,5,3,2,532
12729,113,1,453.01,2,2,2,222
18071,257,2,453.0,1,3,2,132
14184,66,1,452.89,3,2,2,322
12591,316,1,452.85,1,2,2,122
16574,70,1,451.44,3,2,2,322
15802,142,1,451.42,2,2,2,222
14173,10,4,450.84,5,4,2,542
16885,14,3,450.41,4,3,2,432
17040,137,1,449.73,2,2,2,222
13489,104,4,449.52,2,4,2,242
12448,43,1,449.45,3,2,2,322
15739,65,1,449.12,3,2,2,322
17579,4,3,448.9,5,3,2,532
14780,54,2,447.68,3,3,2,332
15646,157,3,447.64,2,3,2,232
15368,20,1,446.94,4,2,2,422
14149,220,1,446.62,1,2,2,122
17370,72,4,446.18,2,4,2,242
17190,58,2,444.74,3,3,2,332
18006,22,1,444.68,4,2,2,422
14638,50,1,443.6,3,2,2,322
16404,69,1,443.05,3,2,2,322
18222,92,1,443.0,2,2,2,222
12579,77,1,440.42,2,2,2,222
18233,325,1,440.0,1,2,2,122
14022,224,1,440.0,1,2,2,122
15524,24,1,440.0,4,2,2,422
13954,1,2,439.92,5,3,2,532
16025,29,1,439.66,4,2,2,422
12391,21,1,439.66,4,2,2,422
13359,63,1,439.56,3,2,2,322
16968,3,2,439.43,5,3,2,532
13358,268,1,439.03,1,2,2,122
14272,73,2,437.96,2,3,2,232
12552,38,2,437.82,3,3,2,332
16034,195,3,437.7,1,3,2,132
12592,91,2,437.6,2,3,2,232
16084,298,1,436.18,1,2,2,122
15551,36,1,436.06,3,2,2,322
16948,138,3,435.02,2,3,2,232
15456,282,3,434.59,1,3,2,132
14910,2,4,434.35,5,4,2,542
14460,109,3,434.34,2,3,2,232
14093,11,1,433.86,5,2,2,522
12493,165,2,433.74,2,3,2,232
17035,245,2,433.53,1,3,2,132
16236,77,1,432.2,2,2,2,222
16881,66,1,432.0,3,2,2,322
12452,16,2,430.57,4,3,2,432
13245,50,1,430.5,3,2,2,322
12795,18,1,430.48,4,2,2,422
12827,5,3,430.15,5,3,2,532
16884,37,2,429.84,3,3,2,332
15450,29,1,429.84,4,2,2,422
15230,238,2,429.6,1,3,2,132
15036,71,3,429.56,2,3,2,232
15553,59,1,428.93,3,2,2,322
13602,64,1,428.89,3,2,2,322
15957,31,1,428.89,4,2,2,422
17869,106,5,428.18,2,4,2,242
15360,39,1,427.93,3,2,2,322
12725,370,1,427.8,1,2,2,122
12403,49,1,427.7,3,2,2,322
15976,164,2,427.64,2,3,2,232
12740,63,1,427.6,3,2,2,322
12802,186,1,427.58,1,2,2,122
15930,66,1,426.63,3,2,2,322
14288,212,1,426.6,1,2,2,122
15639,133,1,425.32,2,2,2,222
14157,19,2,424.89,4,3,2,432
16119,7,2,423.36,5,3,2,532
17525,359,1,422.7,1,2,2,122
13473,60,2,422.64,3,3,2,332
16689,75,2,422.6,2,3,2,232
18240,45,1,422.58,3,2,2,322
13140,107,3,422.47,2,3,2,232
16780,99,2,422.24,2,3,2,232
18106,329,1,421.9,1,2,2,122
14757,74,1,420.5,2,2,2,222
15206,9,4,420.3,5,4,2,542
15889,156,2,420.07,2,3,2,232
14124,83,1,419.58,2,2,2,222
15361,361,1,418.92,1,2,2,122
18034,21,2,418.68,4,3,2,432
17371,16,3,418.4,4,3,2,432
12593,108,3,418.1,2,3,2,232
17701,252,1,417.95,1,2,2,122
17232,2,2,417.77,5,3,2,532
13615,318,1,417.69,1,2,2,122
16737,52,1,417.6,3,2,2,322
12833,144,1,417.38,2,2,2,222
17392,306,2,417.27,1,3,2,132
13166,282,1,417.2,1,2,2,122
16816,102,4,417.06,2,4,2,242
13889,92,1,416.9,2,2,2,222
17223,309,2,416.89,1,3,2,132
15935,238,2,416.86,1,3,2,132
16957,238,2,416.64,1,3,2,132
13085,157,2,416.08,2,3,2,232
15803,50,1,415.82,3,2,2,322
14139,45,1,415.82,3,2,2,322
12930,77,2,415.8,2,3,2,232
12580,246,1,415.7,1,2,2,122
15725,14,1,415.25,4,2,2,422
14333,67,1,415.2,3,2,2,322
18001,11,2,415.13,5,3,2,532
16795,364,1,414.88,1,2,2,122
14998,169,2,414.87,2,3,2,232
12993,22,4,414.76,4,4,2,442
15994,54,1,414.27,3,2,2,322
16239,56,2,414.2,3,3,2,332
17483,64,3,414.04,3,3,2,332
13974,48,1,413.59,3,2,2,322
16834,227,1,413.46,1,2,2,122
17134,106,2,413.2,2,3,2,232
14620,205,2,412.78,1,3,2,132
15523,83,1,412.01,2,2,2,222
16272,116,1,411.7,2,2,2,222
15186,13,2,411.41,4,3,2,432
15099,83,1,410.48,2,2,2,222
15695,266,2,409.98,1,3,2,132
14048,304,1,409.93,1,2,2,122
13827,57,3,409.8,3,3,2,332
14348,259,1,409.57,1,2,2,122
12990,30,3,409.5,4,3,2,432
15225,233,1,409.4,1,2,2,122
16243,33,2,409.1,3,3,2,332
16018,38,2,408.9,3,3,2,332
15269,23,1,408.8,4,2,2,422
17913,58,2,408.65,3,3,2,332
16629,73,2,408.63,2,3,2,232
16324,127,3,408.59,2,3,2,232
17931,133,2,408.36,2,3,2,232
16399,18,2,408.02,4,3,2,432
15127,65,1,406.53,3,2,2,322
16947,235,1,406.48,1,2,2,122
15342,129,1,406.09,2,2,2,222
14616,242,3,406.08,1,3,2,132
12970,6,4,405.47,5,4,2,542
12922,160,1,405.38,2,2,2,222
15012,53,2,405.04,3,3,2,332
15938,111,5,404.58,2,4,2,242
16319,217,1,404.4,1,2,2,122
16484,173,2,404.3,2,3,2,232
12498,20,3,403.7,4,3,2,432
17431,312,1,403.3,1,2,2,122
15221,365,1,403.25,1,2,2,122
18036,31,3,403.12,4,3,2,432
15184,28,2,402.2,4,3,2,432
12386,337,2,401.9,1,3,2,132
15158,44,1,401.4,3,2,2,322
16500,4,6,400.86,5,4,2,542
